,amount,payment_date,staff_last_name,customer_last_name,address,city
9603,4.99,2005-06-18 06:31:29,Hillyer,NGO,519 Nyeri Manor,Santo Andr
9604,6.99,2005-06-19 17:52:14,Hillyer,NGO,519 Nyeri Manor,Santo Andr
9605,2.99,2005-06-20 19:44:45,Hillyer,NGO,519 Nyeri Manor,Santo Andr
9606,5.99,2005-07-07 23:18:58,Hillyer,NGO,519 Nyeri Manor,Santo Andr
9607,4.99,2005-07-09 18:04:33,Hillyer,NGO,519 Nyeri Manor,Santo Andr
9608,3.99,2005-07-10 19:02:10,Hillyer,NGO,519 Nyeri Manor,Santo Andr
9609,0.99,2005-07-11 03:58:39,Hillyer,NGO,519 Nyeri Manor,Santo Andr
9610,4.99,2005-07-12 19:01:30,Hillyer,NGO,519 Nyeri Manor,Santo Andr
9611,0.99,2005-07-26 22:52:45,Hillyer,NGO,519 Nyeri Manor,Santo Andr
9612,5.99,2005-07-26 23:17:51,Hillyer,NGO,519 Nyeri Manor,Santo Andr
9613,4.99,2005-07-29 13:19:25,Hillyer,NGO,519 Nyeri Manor,Santo Andr
9614,2.99,2005-07-30 09:55:10,Hillyer,NGO,519 Nyeri Manor,Santo Andr
9615,6.99,2005-08-01 08:13:53,Hillyer,NGO,519 Nyeri Manor,Santo Andr
9616,3.99,2005-08-18 14:25:51,Hillyer,NGO,519 Nyeri Manor,Santo Andr
9617,4.99,2005-08-19 07:32:16,Hillyer,NGO,519 Nyeri Manor,Santo Andr
9618,5.99,2005-08-22 01:58:42,Hillyer,NGO,519 Nyeri Manor,Santo Andr
9619,7.98,2006-02-14 15:16:03,Hillyer,NGO,519 Nyeri Manor,Santo Andr
9620,0.0,2006-02-14 15:16:03,Hillyer,NGO,519 Nyeri Manor,Santo Andr
9621,1.99,2005-05-26 01:27:11,Stephens,NGO,519 Nyeri Manor,Santo Andr
9622,0.99,2005-05-27 13:17:18,Stephens,NGO,519 Nyeri Manor,Santo Andr
9623,2.99,2005-07-06 15:36:20,Stephens,NGO,519 Nyeri Manor,Santo Andr
9624,0.99,2005-07-07 02:36:33,Stephens,NGO,519 Nyeri Manor,Santo Andr
9625,2.99,2005-07-08 13:45:09,Stephens,NGO,519 Nyeri Manor,Santo Andr
9626,4.99,2005-07-10 03:10:17,Stephens,NGO,519 Nyeri Manor,Santo Andr
9627,0.99,2005-07-27 07:04:09,Stephens,NGO,519 Nyeri Manor,Santo Andr
9628,2.99,2005-07-27 10:09:30,Stephens,NGO,519 Nyeri Manor,Santo Andr
9629,0.99,2005-07-27 10:25:49,Stephens,NGO,519 Nyeri Manor,Santo Andr
9630,4.99,2005-07-29 03:50:54,Stephens,NGO,519 Nyeri Manor,Santo Andr
9631,8.99,2005-07-29 08:40:36,Stephens,NGO,519 Nyeri Manor,Santo Andr
9632,0.99,2005-07-30 02:04:02,Stephens,NGO,519 Nyeri Manor,Santo Andr
9633,6.99,2005-08-18 03:38:54,Stephens,NGO,519 Nyeri Manor,Santo Andr
9634,2.99,2005-08-21 04:29:26,Stephens,NGO,519 Nyeri Manor,Santo Andr
9635,0.99,2005-08-21 05:30:54,Stephens,NGO,519 Nyeri Manor,Santo Andr
9636,0.99,2005-08-23 19:19:21,Stephens,NGO,519 Nyeri Manor,Santo Andr
9637,3.99,2005-05-31 15:22:51,Hillyer,GRISSOM,619 Hunuco Avenue,Matsue
9638,2.99,2005-06-16 06:52:05,Hillyer,GRISSOM,619 Hunuco Avenue,Matsue
9639,5.99,2005-07-06 03:09:36,Hillyer,GRISSOM,619 Hunuco Avenue,Matsue
9640,6.99,2005-07-06 11:31:24,Hillyer,GRISSOM,619 Hunuco Avenue,Matsue
9641,4.99,2005-07-09 11:24:19,Hillyer,GRISSOM,619 Hunuco Avenue,Matsue
9642,5.99,2005-07-10 03:23:05,Hillyer,GRISSOM,619 Hunuco Avenue,Matsue
9643,0.99,2005-07-11 08:06:59,Hillyer,GRISSOM,619 Hunuco Avenue,Matsue
9644,2.99,2005-07-12 00:20:29,Hillyer,GRISSOM,619 Hunuco Avenue,Matsue
9645,0.99,2005-08-01 10:56:48,Hillyer,GRISSOM,619 Hunuco Avenue,Matsue
9646,3.99,2005-08-22 21:47:53,Hillyer,GRISSOM,619 Hunuco Avenue,Matsue
9647,0.99,2006-02-14 15:16:03,Hillyer,GRISSOM,619 Hunuco Avenue,Matsue
9648,0.99,2005-06-15 21:39:54,Stephens,GRISSOM,619 Hunuco Avenue,Matsue
9649,6.99,2005-07-11 15:33:24,Stephens,GRISSOM,619 Hunuco Avenue,Matsue
9650,4.99,2005-07-12 11:39:55,Stephens,GRISSOM,619 Hunuco Avenue,Matsue
9651,4.99,2005-07-27 05:28:32,Stephens,GRISSOM,619 Hunuco Avenue,Matsue
9652,5.99,2005-07-27 19:11:03,Stephens,GRISSOM,619 Hunuco Avenue,Matsue
9653,1.99,2005-07-29 06:54:21,Stephens,GRISSOM,619 Hunuco Avenue,Matsue
9654,0.99,2005-08-02 21:49:03,Stephens,GRISSOM,619 Hunuco Avenue,Matsue
9655,1.99,2005-08-20 13:33:47,Stephens,GRISSOM,619 Hunuco Avenue,Matsue
9656,2.99,2005-08-23 03:52:36,Stephens,GRISSOM,619 Hunuco Avenue,Matsue
9657,0.99,2005-06-15 16:59:46,Hillyer,FULTZ,45 Aparecida de Goinia Place,Satna
9658,2.99,2005-06-18 16:36:38,Hillyer,FULTZ,45 Aparecida de Goinia Place,Satna
9659,4.99,2005-06-18 18:10:17,Hillyer,FULTZ,45 Aparecida de Goinia Place,Satna
9660,0.99,2005-07-10 01:05:41,Hillyer,FULTZ,45 Aparecida de Goinia Place,Satna
9661,4.99,2005-07-12 07:21:17,Hillyer,FULTZ,45 Aparecida de Goinia Place,Satna
9662,0.99,2005-07-12 10:46:30,Hillyer,FULTZ,45 Aparecida de Goinia Place,Satna
9663,2.99,2005-07-27 04:21:58,Hillyer,FULTZ,45 Aparecida de Goinia Place,Satna
9664,1.99,2005-07-28 06:23:41,Hillyer,FULTZ,45 Aparecida de Goinia Place,Satna
9665,0.99,2005-07-28 11:14:19,Hillyer,FULTZ,45 Aparecida de Goinia Place,Satna
9666,3.99,2005-07-28 23:08:05,Hillyer,FULTZ,45 Aparecida de Goinia Place,Satna
9667,5.99,2005-07-30 04:10:18,Hillyer,FULTZ,45 Aparecida de Goinia Place,Satna
9668,3.99,2005-08-01 08:30:11,Hillyer,FULTZ,45 Aparecida de Goinia Place,Satna
9669,4.99,2005-08-02 00:02:06,Hillyer,FULTZ,45 Aparecida de Goinia Place,Satna
9670,3.99,2005-08-17 00:39:54,Hillyer,FULTZ,45 Aparecida de Goinia Place,Satna
9671,0.99,2005-08-19 04:25:39,Hillyer,FULTZ,45 Aparecida de Goinia Place,Satna
9672,4.99,2005-08-23 10:32:52,Hillyer,FULTZ,45 Aparecida de Goinia Place,Satna
9673,2.99,2005-08-23 12:47:16,Hillyer,FULTZ,45 Aparecida de Goinia Place,Satna
9674,4.99,2005-05-31 11:35:13,Stephens,FULTZ,45 Aparecida de Goinia Place,Satna
9675,6.99,2005-07-06 15:59:40,Stephens,FULTZ,45 Aparecida de Goinia Place,Satna
9676,4.99,2005-07-08 06:48:26,Stephens,FULTZ,45 Aparecida de Goinia Place,Satna
9677,4.99,2005-07-30 06:23:14,Stephens,FULTZ,45 Aparecida de Goinia Place,Satna
9678,3.99,2005-07-31 00:56:09,Stephens,FULTZ,45 Aparecida de Goinia Place,Satna
9679,6.99,2005-07-31 13:53:37,Stephens,FULTZ,45 Aparecida de Goinia Place,Satna
9680,2.99,2005-08-17 01:57:49,Stephens,FULTZ,45 Aparecida de Goinia Place,Satna
9681,4.99,2005-08-17 20:21:35,Stephens,FULTZ,45 Aparecida de Goinia Place,Satna
9682,2.99,2005-08-19 03:12:19,Stephens,FULTZ,45 Aparecida de Goinia Place,Satna
9683,4.99,2005-08-19 11:13:58,Stephens,FULTZ,45 Aparecida de Goinia Place,Satna
9684,5.99,2005-08-19 23:50:45,Stephens,FULTZ,45 Aparecida de Goinia Place,Satna
9685,6.99,2005-08-20 09:29:35,Stephens,FULTZ,45 Aparecida de Goinia Place,Satna
9686,5.99,2005-08-23 12:43:42,Stephens,FULTZ,45 Aparecida de Goinia Place,Satna
9687,2.99,2005-05-25 23:49:56,Hillyer,RICO,482 Kowloon and New Kowloon Manor,Bratislava
9688,4.99,2005-05-29 21:45:32,Hillyer,RICO,482 Kowloon and New Kowloon Manor,Bratislava
9689,1.99,2005-06-16 19:47:18,Hillyer,RICO,482 Kowloon and New Kowloon Manor,Bratislava
9690,3.99,2005-07-06 17:46:57,Hillyer,RICO,482 Kowloon and New Kowloon Manor,Bratislava
9691,0.99,2005-07-08 00:39:08,Hillyer,RICO,482 Kowloon and New Kowloon Manor,Bratislava
9692,0.99,2005-07-10 20:15:56,Hillyer,RICO,482 Kowloon and New Kowloon Manor,Bratislava
9693,8.99,2005-07-11 17:01:52,Hillyer,RICO,482 Kowloon and New Kowloon Manor,Bratislava
9694,0.99,2005-07-12 19:03:19,Hillyer,RICO,482 Kowloon and New Kowloon Manor,Bratislava
9695,2.99,2005-07-27 14:38:39,Hillyer,RICO,482 Kowloon and New Kowloon Manor,Bratislava
9696,5.99,2005-07-27 15:01:17,Hillyer,RICO,482 Kowloon and New Kowloon Manor,Bratislava
9697,2.99,2005-07-28 19:28:58,Hillyer,RICO,482 Kowloon and New Kowloon Manor,Bratislava
9698,2.99,2005-08-01 11:06:39,Hillyer,RICO,482 Kowloon and New Kowloon Manor,Bratislava
9699,6.99,2005-08-01 11:07:44,Hillyer,RICO,482 Kowloon and New Kowloon Manor,Bratislava
9700,0.99,2005-08-22 05:18:44,Hillyer,RICO,482 Kowloon and New Kowloon Manor,Bratislava
9701,0.99,2005-05-30 15:33:17,Stephens,RICO,482 Kowloon and New Kowloon Manor,Bratislava
9702,5.99,2005-06-15 05:11:19,Stephens,RICO,482 Kowloon and New Kowloon Manor,Bratislava
9703,1.99,2005-06-17 09:23:59,Stephens,RICO,482 Kowloon and New Kowloon Manor,Bratislava
9704,6.99,2005-06-17 22:58:04,Stephens,RICO,482 Kowloon and New Kowloon Manor,Bratislava
9705,4.99,2005-07-11 21:18:29,Stephens,RICO,482 Kowloon and New Kowloon Manor,Bratislava
9706,2.99,2005-07-11 22:53:12,Stephens,RICO,482 Kowloon and New Kowloon Manor,Bratislava
9707,2.99,2005-07-28 16:39:56,Stephens,RICO,482 Kowloon and New Kowloon Manor,Bratislava
9708,3.99,2005-07-30 13:44:15,Stephens,RICO,482 Kowloon and New Kowloon Manor,Bratislava
9709,2.99,2005-08-01 06:49:05,Stephens,RICO,482 Kowloon and New Kowloon Manor,Bratislava
9710,0.99,2005-08-01 20:32:42,Stephens,RICO,482 Kowloon and New Kowloon Manor,Bratislava
9711,2.99,2005-08-02 06:57:55,Stephens,RICO,482 Kowloon and New Kowloon Manor,Bratislava
9712,2.99,2005-08-23 16:22:20,Stephens,RICO,482 Kowloon and New Kowloon Manor,Bratislava
9713,2.99,2005-06-15 19:51:06,Hillyer,MARLOW,604 Bern Place,Ranchi
9714,5.99,2005-06-17 20:00:25,Hillyer,MARLOW,604 Bern Place,Ranchi
9715,2.99,2005-06-19 14:53:24,Hillyer,MARLOW,604 Bern Place,Ranchi
9716,2.99,2005-06-19 16:27:35,Hillyer,MARLOW,604 Bern Place,Ranchi
9717,2.99,2005-06-21 03:06:11,Hillyer,MARLOW,604 Bern Place,Ranchi
9718,2.99,2005-07-06 12:34:06,Hillyer,MARLOW,604 Bern Place,Ranchi
9719,2.99,2005-07-06 15:16:37,Hillyer,MARLOW,604 Bern Place,Ranchi
9720,2.99,2005-07-11 21:09:31,Hillyer,MARLOW,604 Bern Place,Ranchi
9721,2.99,2005-07-29 13:52:42,Hillyer,MARLOW,604 Bern Place,Ranchi
9722,0.99,2005-07-31 02:37:44,Hillyer,MARLOW,604 Bern Place,Ranchi
9723,2.99,2005-08-01 00:33:27,Hillyer,MARLOW,604 Bern Place,Ranchi
9724,4.99,2005-08-01 10:17:47,Hillyer,MARLOW,604 Bern Place,Ranchi
9725,6.99,2005-08-18 11:14:35,Hillyer,MARLOW,604 Bern Place,Ranchi
9726,2.99,2005-08-19 14:44:03,Hillyer,MARLOW,604 Bern Place,Ranchi
9727,7.99,2005-08-20 20:16:35,Hillyer,MARLOW,604 Bern Place,Ranchi
9728,4.99,2005-05-30 02:10:32,Stephens,MARLOW,604 Bern Place,Ranchi
9729,0.99,2005-06-17 05:10:36,Stephens,MARLOW,604 Bern Place,Ranchi
9730,5.99,2005-07-09 02:23:16,Stephens,MARLOW,604 Bern Place,Ranchi
9731,0.99,2005-07-30 07:23:17,Stephens,MARLOW,604 Bern Place,Ranchi
9732,5.99,2005-08-02 09:51:43,Stephens,MARLOW,604 Bern Place,Ranchi
9733,4.99,2005-08-17 05:06:10,Stephens,MARLOW,604 Bern Place,Ranchi
9734,8.99,2005-05-26 19:21:44,Hillyer,MARKHAM,1623 Kingstown Drive,Almirante Brown
9735,3.99,2005-05-28 04:30:05,Hillyer,MARKHAM,1623 Kingstown Drive,Almirante Brown
9736,0.99,2005-06-18 16:22:03,Hillyer,MARKHAM,1623 Kingstown Drive,Almirante Brown
9737,4.99,2005-06-19 15:43:20,Hillyer,MARKHAM,1623 Kingstown Drive,Almirante Brown
9738,2.99,2005-07-12 04:53:49,Hillyer,MARKHAM,1623 Kingstown Drive,Almirante Brown
9739,0.99,2005-07-27 05:42:58,Hillyer,MARKHAM,1623 Kingstown Drive,Almirante Brown
9740,4.99,2005-07-28 21:36:52,Hillyer,MARKHAM,1623 Kingstown Drive,Almirante Brown
9741,4.99,2005-07-31 14:12:03,Hillyer,MARKHAM,1623 Kingstown Drive,Almirante Brown
9742,4.99,2005-08-02 05:53:35,Hillyer,MARKHAM,1623 Kingstown Drive,Almirante Brown
9743,1.99,2005-08-18 17:09:42,Hillyer,MARKHAM,1623 Kingstown Drive,Almirante Brown
9744,1.99,2005-08-21 05:56:36,Hillyer,MARKHAM,1623 Kingstown Drive,Almirante Brown
9745,2.99,2005-08-22 12:01:16,Hillyer,MARKHAM,1623 Kingstown Drive,Almirante Brown
9746,4.99,2005-08-22 13:59:19,Hillyer,MARKHAM,1623 Kingstown Drive,Almirante Brown
9747,1.99,2005-08-23 01:01:01,Hillyer,MARKHAM,1623 Kingstown Drive,Almirante Brown
9748,2.99,2005-05-27 11:14:42,Stephens,MARKHAM,1623 Kingstown Drive,Almirante Brown
9749,4.99,2005-06-15 11:25:06,Stephens,MARKHAM,1623 Kingstown Drive,Almirante Brown
9750,1.99,2005-06-16 18:07:55,Stephens,MARKHAM,1623 Kingstown Drive,Almirante Brown
9751,7.99,2005-07-08 17:56:23,Stephens,MARKHAM,1623 Kingstown Drive,Almirante Brown
9752,9.99,2005-07-11 23:49:37,Stephens,MARKHAM,1623 Kingstown Drive,Almirante Brown
9753,0.99,2005-07-12 14:24:16,Stephens,MARKHAM,1623 Kingstown Drive,Almirante Brown
9754,0.99,2005-07-27 05:01:08,Stephens,MARKHAM,1623 Kingstown Drive,Almirante Brown
9755,5.99,2005-07-31 23:40:08,Stephens,MARKHAM,1623 Kingstown Drive,Almirante Brown
9756,2.99,2005-08-19 18:45:49,Stephens,MARKHAM,1623 Kingstown Drive,Almirante Brown
9757,5.99,2005-08-21 17:40:05,Stephens,MARKHAM,1623 Kingstown Drive,Almirante Brown
9758,4.99,2006-02-14 15:16:03,Stephens,MARKHAM,1623 Kingstown Drive,Almirante Brown
9759,0.99,2005-05-28 17:37:59,Hillyer,MADRIGAL,1009 Zanzibar Lane,Arecibo
9760,4.99,2005-07-07 03:57:36,Hillyer,MADRIGAL,1009 Zanzibar Lane,Arecibo
9761,7.99,2005-07-08 01:20:22,Hillyer,MADRIGAL,1009 Zanzibar Lane,Arecibo
9762,1.99,2005-07-10 16:44:12,Hillyer,MADRIGAL,1009 Zanzibar Lane,Arecibo
9763,3.99,2005-07-11 01:15:39,Hillyer,MADRIGAL,1009 Zanzibar Lane,Arecibo
9764,0.99,2005-07-12 00:29:45,Hillyer,MADRIGAL,1009 Zanzibar Lane,Arecibo
9765,2.99,2005-07-27 10:44:55,Hillyer,MADRIGAL,1009 Zanzibar Lane,Arecibo
9766,4.99,2005-07-28 02:00:14,Hillyer,MADRIGAL,1009 Zanzibar Lane,Arecibo
9767,2.99,2005-07-28 23:46:41,Hillyer,MADRIGAL,1009 Zanzibar Lane,Arecibo
9768,4.99,2005-07-30 15:25:19,Hillyer,MADRIGAL,1009 Zanzibar Lane,Arecibo
9769,2.99,2005-07-31 04:30:02,Hillyer,MADRIGAL,1009 Zanzibar Lane,Arecibo
9770,5.99,2005-08-18 23:32:19,Hillyer,MADRIGAL,1009 Zanzibar Lane,Arecibo
9771,6.99,2005-08-19 01:53:43,Hillyer,MADRIGAL,1009 Zanzibar Lane,Arecibo
9772,4.99,2005-08-19 07:20:39,Hillyer,MADRIGAL,1009 Zanzibar Lane,Arecibo
9773,4.99,2005-08-21 20:53:40,Hillyer,MADRIGAL,1009 Zanzibar Lane,Arecibo
9774,2.99,2005-08-22 19:56:41,Hillyer,MADRIGAL,1009 Zanzibar Lane,Arecibo
9775,4.99,2005-05-29 14:07:58,Stephens,MADRIGAL,1009 Zanzibar Lane,Arecibo
9776,0.99,2005-06-15 21:48:35,Stephens,MADRIGAL,1009 Zanzibar Lane,Arecibo
9777,6.99,2005-06-18 16:24:45,Stephens,MADRIGAL,1009 Zanzibar Lane,Arecibo
9778,3.99,2005-06-19 02:08:10,Stephens,MADRIGAL,1009 Zanzibar Lane,Arecibo
9779,6.99,2005-06-19 18:19:33,Stephens,MADRIGAL,1009 Zanzibar Lane,Arecibo
9780,2.99,2005-07-09 22:31:45,Stephens,MADRIGAL,1009 Zanzibar Lane,Arecibo
9781,5.99,2005-07-12 15:49:40,Stephens,MADRIGAL,1009 Zanzibar Lane,Arecibo
9782,9.99,2005-07-27 23:23:31,Stephens,MADRIGAL,1009 Zanzibar Lane,Arecibo
9783,3.99,2005-07-28 11:32:57,Stephens,MADRIGAL,1009 Zanzibar Lane,Arecibo
9784,2.99,2005-07-29 05:08:57,Stephens,MADRIGAL,1009 Zanzibar Lane,Arecibo
9785,0.99,2005-07-30 18:29:26,Stephens,MADRIGAL,1009 Zanzibar Lane,Arecibo
9786,3.99,2005-07-31 06:02:14,Stephens,MADRIGAL,1009 Zanzibar Lane,Arecibo
9787,2.99,2005-08-02 00:07:20,Stephens,MADRIGAL,1009 Zanzibar Lane,Arecibo
9788,6.99,2005-08-02 14:05:18,Stephens,MADRIGAL,1009 Zanzibar Lane,Arecibo
9789,4.99,2005-08-17 01:04:31,Stephens,MADRIGAL,1009 Zanzibar Lane,Arecibo
9790,5.99,2005-08-17 22:20:16,Stephens,MADRIGAL,1009 Zanzibar Lane,Arecibo
9791,0.99,2005-08-19 00:21:52,Stephens,MADRIGAL,1009 Zanzibar Lane,Arecibo
9792,7.99,2005-08-20 15:55:20,Stephens,MADRIGAL,1009 Zanzibar Lane,Arecibo
9793,5.99,2005-05-27 07:42:29,Hillyer,LAWTON,114 Jalib al-Shuyukh Manor,Yaound
9794,2.99,2005-06-19 23:07:03,Hillyer,LAWTON,114 Jalib al-Shuyukh Manor,Yaound
9795,0.99,2005-07-11 09:25:52,Hillyer,LAWTON,114 Jalib al-Shuyukh Manor,Yaound
9796,1.99,2005-07-12 22:26:56,Hillyer,LAWTON,114 Jalib al-Shuyukh Manor,Yaound
9797,2.99,2005-07-27 21:38:04,Hillyer,LAWTON,114 Jalib al-Shuyukh Manor,Yaound
9798,1.99,2005-07-31 22:15:13,Hillyer,LAWTON,114 Jalib al-Shuyukh Manor,Yaound
9799,4.99,2005-07-31 22:22:37,Hillyer,LAWTON,114 Jalib al-Shuyukh Manor,Yaound
9800,0.99,2005-08-01 08:03:55,Hillyer,LAWTON,114 Jalib al-Shuyukh Manor,Yaound
9801,2.99,2005-08-02 16:40:47,Hillyer,LAWTON,114 Jalib al-Shuyukh Manor,Yaound
9802,3.99,2005-08-17 18:27:08,Hillyer,LAWTON,114 Jalib al-Shuyukh Manor,Yaound
9803,0.99,2005-08-19 12:22:52,Hillyer,LAWTON,114 Jalib al-Shuyukh Manor,Yaound
9804,0.99,2005-08-21 11:21:46,Hillyer,LAWTON,114 Jalib al-Shuyukh Manor,Yaound
9805,6.99,2005-08-23 12:47:37,Hillyer,LAWTON,114 Jalib al-Shuyukh Manor,Yaound
9806,3.98,2006-02-14 15:16:03,Hillyer,LAWTON,114 Jalib al-Shuyukh Manor,Yaound
9807,0.0,2006-02-14 15:16:03,Hillyer,LAWTON,114 Jalib al-Shuyukh Manor,Yaound
9808,4.99,2005-05-31 16:37:14,Stephens,LAWTON,114 Jalib al-Shuyukh Manor,Yaound
9809,4.99,2005-06-18 12:53:25,Stephens,LAWTON,114 Jalib al-Shuyukh Manor,Yaound
9810,1.99,2005-06-19 03:09:16,Stephens,LAWTON,114 Jalib al-Shuyukh Manor,Yaound
9811,2.99,2005-06-21 07:34:14,Stephens,LAWTON,114 Jalib al-Shuyukh Manor,Yaound
9812,2.99,2005-07-09 08:46:18,Stephens,LAWTON,114 Jalib al-Shuyukh Manor,Yaound
9813,4.99,2005-07-12 18:38:59,Stephens,LAWTON,114 Jalib al-Shuyukh Manor,Yaound
9814,0.99,2005-07-12 22:14:34,Stephens,LAWTON,114 Jalib al-Shuyukh Manor,Yaound
9815,2.99,2005-07-28 04:29:53,Stephens,LAWTON,114 Jalib al-Shuyukh Manor,Yaound
9816,4.99,2005-07-28 22:36:26,Stephens,LAWTON,114 Jalib al-Shuyukh Manor,Yaound
9817,0.99,2005-08-02 04:11:25,Stephens,LAWTON,114 Jalib al-Shuyukh Manor,Yaound
9818,5.99,2005-08-02 05:52:58,Stephens,LAWTON,114 Jalib al-Shuyukh Manor,Yaound
9819,5.99,2005-08-02 13:32:48,Stephens,LAWTON,114 Jalib al-Shuyukh Manor,Yaound
9820,5.99,2005-08-18 17:36:45,Stephens,LAWTON,114 Jalib al-Shuyukh Manor,Yaound
9821,2.99,2005-08-18 20:06:57,Stephens,LAWTON,114 Jalib al-Shuyukh Manor,Yaound
9822,0.99,2005-08-20 21:24:24,Stephens,LAWTON,114 Jalib al-Shuyukh Manor,Yaound
9823,2.99,2005-08-23 18:41:11,Stephens,LAWTON,114 Jalib al-Shuyukh Manor,Yaound
9824,2.99,2005-06-15 18:24:10,Hillyer,BARFIELD,1163 London Parkway,Belm
9825,2.99,2005-06-16 00:37:35,Hillyer,BARFIELD,1163 London Parkway,Belm
9826,2.99,2005-06-16 07:00:28,Hillyer,BARFIELD,1163 London Parkway,Belm
9827,4.99,2005-07-09 12:16:39,Hillyer,BARFIELD,1163 London Parkway,Belm
9828,4.99,2005-07-11 12:29:22,Hillyer,BARFIELD,1163 London Parkway,Belm
9829,4.99,2005-07-27 00:51:38,Hillyer,BARFIELD,1163 London Parkway,Belm
9830,1.99,2005-07-27 07:59:16,Hillyer,BARFIELD,1163 London Parkway,Belm
9831,2.99,2005-07-27 19:29:09,Hillyer,BARFIELD,1163 London Parkway,Belm
9832,2.99,2005-07-28 18:06:46,Hillyer,BARFIELD,1163 London Parkway,Belm
9833,0.99,2005-07-29 15:31:33,Hillyer,BARFIELD,1163 London Parkway,Belm
9834,2.99,2005-07-29 17:31:40,Hillyer,BARFIELD,1163 London Parkway,Belm
9835,4.99,2005-07-31 10:21:32,Hillyer,BARFIELD,1163 London Parkway,Belm
9836,6.99,2005-08-19 02:18:51,Hillyer,BARFIELD,1163 London Parkway,Belm
9837,6.99,2005-08-20 06:02:48,Hillyer,BARFIELD,1163 London Parkway,Belm
9838,5.99,2005-08-21 23:11:42,Hillyer,BARFIELD,1163 London Parkway,Belm
9839,11.99,2005-08-21 23:28:58,Hillyer,BARFIELD,1163 London Parkway,Belm
9840,4.99,2005-08-22 00:58:35,Hillyer,BARFIELD,1163 London Parkway,Belm
9841,2.99,2005-08-22 06:17:12,Hillyer,BARFIELD,1163 London Parkway,Belm
9842,4.99,2005-05-31 05:01:09,Stephens,BARFIELD,1163 London Parkway,Belm
9843,2.99,2005-06-21 00:07:23,Stephens,BARFIELD,1163 London Parkway,Belm
9844,2.99,2005-06-21 15:14:27,Stephens,BARFIELD,1163 London Parkway,Belm
9845,8.99,2005-07-08 09:23:26,Stephens,BARFIELD,1163 London Parkway,Belm
9846,1.99,2005-07-10 03:21:02,Stephens,BARFIELD,1163 London Parkway,Belm
9847,5.99,2005-07-10 09:26:49,Stephens,BARFIELD,1163 London Parkway,Belm
9848,4.99,2005-07-12 06:13:41,Stephens,BARFIELD,1163 London Parkway,Belm
9849,2.99,2005-07-29 03:57:27,Stephens,BARFIELD,1163 London Parkway,Belm
9850,4.99,2005-07-29 05:10:31,Stephens,BARFIELD,1163 London Parkway,Belm
9851,3.99,2005-08-01 12:44:17,Stephens,BARFIELD,1163 London Parkway,Belm
9852,4.99,2005-08-18 03:39:11,Stephens,BARFIELD,1163 London Parkway,Belm
9853,6.99,2005-08-20 22:09:51,Stephens,BARFIELD,1163 London Parkway,Belm
9854,2.99,2005-08-21 01:42:15,Stephens,BARFIELD,1163 London Parkway,Belm
9855,4.99,2005-08-21 08:33:42,Stephens,BARFIELD,1163 London Parkway,Belm
9856,3.99,2005-05-29 07:35:21,Hillyer,WHITING,1658 Jastrzebie-Zdrj Loop,Nyeri
9857,4.99,2005-06-17 00:05:22,Hillyer,WHITING,1658 Jastrzebie-Zdrj Loop,Nyeri
9858,4.99,2005-06-19 02:04:48,Hillyer,WHITING,1658 Jastrzebie-Zdrj Loop,Nyeri
9859,3.99,2005-07-06 11:15:49,Hillyer,WHITING,1658 Jastrzebie-Zdrj Loop,Nyeri
9860,6.99,2005-07-10 12:42:43,Hillyer,WHITING,1658 Jastrzebie-Zdrj Loop,Nyeri
9861,2.99,2005-07-27 10:58:32,Hillyer,WHITING,1658 Jastrzebie-Zdrj Loop,Nyeri
9862,4.99,2005-07-31 16:32:16,Hillyer,WHITING,1658 Jastrzebie-Zdrj Loop,Nyeri
9863,8.99,2005-07-31 16:58:42,Hillyer,WHITING,1658 Jastrzebie-Zdrj Loop,Nyeri
9864,6.99,2005-08-01 05:05:50,Hillyer,WHITING,1658 Jastrzebie-Zdrj Loop,Nyeri
9865,9.99,2005-08-20 09:32:56,Hillyer,WHITING,1658 Jastrzebie-Zdrj Loop,Nyeri
9866,2.99,2005-08-21 20:46:42,Hillyer,WHITING,1658 Jastrzebie-Zdrj Loop,Nyeri
9867,5.99,2005-08-22 07:32:23,Hillyer,WHITING,1658 Jastrzebie-Zdrj Loop,Nyeri
9868,4.99,2005-08-22 20:44:55,Hillyer,WHITING,1658 Jastrzebie-Zdrj Loop,Nyeri
9869,4.99,2005-06-15 18:16:24,Stephens,WHITING,1658 Jastrzebie-Zdrj Loop,Nyeri
9870,4.99,2005-06-16 03:19:09,Stephens,WHITING,1658 Jastrzebie-Zdrj Loop,Nyeri
9871,2.99,2005-06-21 06:08:47,Stephens,WHITING,1658 Jastrzebie-Zdrj Loop,Nyeri
9872,3.99,2005-07-10 09:07:19,Stephens,WHITING,1658 Jastrzebie-Zdrj Loop,Nyeri
9873,4.99,2005-07-11 08:40:47,Stephens,WHITING,1658 Jastrzebie-Zdrj Loop,Nyeri
9874,4.99,2005-07-12 12:53:11,Stephens,WHITING,1658 Jastrzebie-Zdrj Loop,Nyeri
9875,2.99,2005-07-12 18:22:10,Stephens,WHITING,1658 Jastrzebie-Zdrj Loop,Nyeri
9876,4.99,2005-07-12 20:37:13,Stephens,WHITING,1658 Jastrzebie-Zdrj Loop,Nyeri
9877,4.99,2005-07-28 04:19:15,Stephens,WHITING,1658 Jastrzebie-Zdrj Loop,Nyeri
